Row.names,Class,Probability,Group,p1p1x,p2p2x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH,h_scvc,DFGStatus
1S9I_A,codi,0.979,,0.107027814,0.749914885,-0.206467719,135.572844,148.0194795,16.38214874,14.33506203,-0.066948468,1
1S9J_A,codi,0.991,,0.223098338,0.809731245,-0.189251914,129.4892373,146.0597033,16.4509964,13.89748669,-0.04809914,1
1SM2_A,codi,0.613,,0.480575323,0.83392328,0.777284826,99.06098445,67.21232605,12.68785667,11.05286789,0.837552227,1
1SMH_A,cidi,1,,0.387626797,0.888273716,0.977328343,36.26740745,18.74761046,11.44172192,7.940338135,0.996911043,1
1SNU_A,codi,0.671,,0.438775301,0.818351388,0.787146412,119.2968787,70.42673158,13.00317192,11.15084839,0.843986189,1
1SNX_A,codi,0.585,,0.188962087,0.795030534,0.778082731,91.04798809,40.4698812,13.63488674,10.62523651,0.813780031,1
1SVE_A,cidi,0.999,,0.318592697,0.913229764,0.982851945,38.32985022,15.99551704,11.32254982,7.867747307,0.996529958,1
1SVG_A,cidi,1,,0.412871301,0.912292182,0.98354439,30.72400013,21.77568337,11.26513481,7.665421963,0.996271587,1
1SVH_A,cidi,1,,0.352614194,0.896602333,0.9878566,39.28746484,26.21781842,11.20510769,7.704331875,0.997101708,1
1SYK_A,cidi,0.998,,0.862634361,0.933863342,0.932935723,61.57580562,6.330404271,12.9281826,7.119082928,0.963797793,1
1SZM_A,cidi,0.992,,0.940481961,0.908296287,0.968663179,70.70151702,17.33948559,12.04250908,8.160238266,0.995173819,1
1T45_A,cido,0.977,,-0.775782228,-0.600451469,0.98576382,48.78187527,10.65564206,10.11287022,10.04466724,0.997512956,0
1T46_A,cido,0.965,,-0.739061594,-0.647343457,0.940021038,33.99951945,18.27324996,10.39263821,9.250607491,0.974647786,0
1TKI_A,cidi,0.964,,0.960106254,0.936295092,0.987636915,59.198983,20.69972923,13.32613659,9.798236847,0.995033055,1
1TVO_A,cidi,1,,0.951777339,0.928517103,0.959137439,35.96491567,17.56425534,12.16188431,6.735157967,0.971991869,1
1U59_A,cidi,1,,0.918498755,0.905353189,0.987953003,30.54821845,13.20867259,11.27139187,8.858201981,0.997783466,1
1U5Q_A,cidi,0.967,,0.943653226,0.91168201,0.928313471,29.14588738,33.36306362,11.00742054,9.327599525,0.969368815,1
1U5R_A,cidi,0.997,,0.926948071,0.920434237,0.925533862,28.86575276,32.04021146,11.29625797,8.900935173,0.963508451,1
1UKH_A,cidi,0.948,,0.924144268,0.560273468,0.995310522,24.40305267,51.1199025,11.32885647,8.731441498,0.99318624,1
1UNG_A,cidi,0.919,,0.242820263,0.90197295,0.936634825,27.89216847,12.33339608,11.61720657,7.737693787,0.964555986,1
1UNH_A,cidi,0.992,,0.307751447,0.918440342,0.927685043,30.23767032,17.07843106,11.40366077,7.608476162,0.963632666,1
1UNL_A,cidi,0.925,,0.249907628,0.916536272,0.922830583,25.36590033,22.83324454,11.14930344,7.710051537,0.951284872,1
1URC_A,cidi,0.999,,0.885026693,0.906870127,0.946359168,30.3887062,16.46981295,11.21129322,7.035382748,0.966743194,1
1URW_A,codi,0.999,,0.562607527,0.53843677,-0.032258273,124.4552758,118.8554952,16.08120918,13.22344589,0.142172873,1
1UU3_A,cidi,0.999,,0.897142649,0.926629424,0.991257352,29.823603,29.72486156,10.97062016,7.361711502,0.986150003,1
1UU7_A,cidi,0.997,,0.89861089,0.930354714,0.991490297,29.97460682,26.37301937,11.16555977,7.452495575,0.986638419,1
1UU8_A,cidi,1,,0.910054147,0.926648378,0.990279744,28.22112694,25.74401138,11.44765282,7.828337193,0.98632658,1
1UU9_A,cidi,1,,0.907062769,0.921509922,0.99209439,25.576591,25.43960183,11.04418755,7.554532528,0.985385643,1
1UV5_A,cidi,1,,0.951985538,0.917414248,0.978780611,28.5228448,13.43565334,10.84469604,8.059399605,0.995810646,1
1UVR_A,cidi,1,,0.924429119,0.933808625,0.992153871,31.4999437,23.28191542,11.29499531,7.448205471,0.98881085,1
1UWJ_A,cido,0.996,,-0.778899312,-0.837618411,0.998672982,32.66803191,15.25470634,10.66656208,9.291879654,0.993473241,0
1V0B_A,codi,0.995,,0.254169375,0.477790982,-0.171997289,142.7309661,132.8817045,16.31088257,13.18055058,-0.007983854,1
1V0O_A,cidi,1,,0.936955512,0.920916498,0.978118518,44.70242424,13.9876212,12.17698383,8.839857101,0.998700132,1
1V0P_A,codi,0.974,,0.236796021,0.413870811,-0.159209651,142.3882434,123.0244188,16.18022728,12.70526218,-0.21931907,1
1V1K_A,codi,0.979,,0.350372672,0.481524467,0.363565755,91.69254245,73.17648155,16.26046562,14.01311874,0.359671472,1
1VEB_A,cidi,0.999,,0.350244612,0.898984909,0.983982649,21.01376345,14.32952032,11.2700367,7.762084484,0.997239449,1
1VJY_A,cidi,1,,0.580237627,0.928859472,0.923200248,25.52210932,14.15903183,10.46581268,7.560514927,0.951010035,1
1VR2_A,cidi,0.89,,0.627419651,0.731687188,0.993781436,16.23445445,50.52170489,10.23256111,9.545012474,0.99983162,1
1VYW_A,cidi,1,,0.836553276,0.907072008,0.938949073,38.03040107,9.961550035,11.61453629,7.545062065,0.959238208,1
1VYZ_A,codi,1,,0.221671626,0.489719689,-0.074631907,119.9747815,103.0352427,16.29414749,12.73981285,0.103505431,1
1VZO_A,codi,0.905,,0.844829142,0.299234241,0.573900085,135.3841404,146.3262324,19.51832199,16.60268021,0.489684934,1
1W0X_C,codi,0.954,,0.276899159,0.396260411,0.059838591,118.126035,100.3762679,16.16123962,12.81010437,-0.035078,1
1W7H_A,cidi,0.928,,0.312148243,0.7747522,0.989846537,23.65651475,30.26271811,12.07931709,9.746182442,0.978555034,1
1W82_A,cido,0.983,,-0.634117603,-0.552554011,0.999751975,18.83489726,40.82922582,11.48162842,9.627587318,0.991853221,0
1W83_A,cido,0.996,,-0.790710211,-0.672902107,0.99953358,41.63540274,21.89673307,11.54768658,10.0897274,0.980508193,0
1W84_A,cidi,0.933,,0.415389419,0.81166774,0.993681488,27.88040489,35.56115638,12.11899662,9.758867264,0.977819814,1
1W8C_A,codi,1,,0.217441037,0.43422538,0.094144982,121.9569112,102.16669,16.21434975,12.80102825,0.113741257,1
1W98_A,cidi,1,,0.870026052,0.895332396,0.973738027,46.73334669,9.141877111,11.21202278,7.88893795,0.987277948,1
1WAK_A,cidi,0.962,,0.366376996,0.847168028,0.938256376,37.89442092,21.50239119,12.46608543,8.727746964,0.970341216,1
1WBO_A,cidi,0.807,,0.222831041,0.77737385,0.996446575,34.80881707,40.36949054,12.20647049,9.321339607,0.976335109,1
1WBP_A,cidi,1,,0.469617724,0.920741737,0.944039145,38.61008035,20.44272811,12.25718784,8.426399231,0.969397044,1
1WBS_A,cido,0.975,,-0.801796615,-0.514128566,0.998885327,27.25404965,20.2130536,11.79584408,10.2035799,0.984591882,0
1WBT_A,cido,0.962,,-0.78102845,-0.518871963,0.997927548,40.68915678,33.77436047,11.86623764,10.15725327,0.98043813,0
1WBV_A,cido,0.979,,-0.745584309,-0.753130138,0.992372084,20.6098663,39.10067385,11.95466614,9.861175537,0.979729738,0
1WBW_A,cidi,0.931,,0.761659145,0.780216634,0.998874386,14.45674315,38.92975148,11.75809574,9.49583149,0.985505461,1
1WCC_A,codi,1,,0.209680304,0.443994641,0.061454607,114.6532386,102.6262168,16.25288773,12.71977139,0.071489598,1
1WFC_A,cidi,0.979,,0.666410387,0.746831656,0.998084132,17.69304411,36.25145274,12.13469601,9.187076569,0.97662641,1
1WMK_A,cidi,0.955,,0.84467119,0.866736948,0.992549094,77.32885139,14.36821557,12.2088213,9.088804245,0.972136503,1
1WVW_A,cidi,1,,0.938453257,0.929607332,0.994301356,42.09565804,23.51053571,12.12320423,8.755729675,0.996502119,1
1WVX_A,cidi,1,,0.711469531,0.923042715,0.98774493,38.01573226,14.68961101,12.02421188,8.629096031,0.998339188,1
1WVY_A,cidi,0.97,,0.844391465,0.927136064,0.991431904,39.27098619,23.4254318,11.93430424,9.343170166,0.97291109,1
1WZY_A,cidi,1,,0.926138639,0.92094332,0.966891554,26.16332117,26.98179738,11.8528471,6.691766262,0.968459351,1
1XBA_A,cidi,0.999,,0.935867131,0.926497519,0.95088268,36.46553231,17.2312555,10.72672558,8.36656189,0.986487034,1
1XBB_A,cidi,1,,0.913687706,0.931446254,0.956543933,39.63755472,16.85782813,10.96960545,8.174638748,0.989199205,1
1XBC_A,cidi,0.996,,0.914767087,0.923479557,0.962273086,54.73981183,12.65506551,10.90726948,8.900266647,0.994386719,1
1XH4_A,cidi,1,,0.39528656,0.914505899,0.985078392,42.73052562,17.85368893,11.38297558,7.68133688,0.998381988,1
1XH5_A,cidi,0.999,,0.42801711,0.926692843,0.989552326,32.63464299,20.0459494,11.34710217,7.810893536,0.997051401,1
1XH6_A,cidi,1,,0.447868317,0.915210664,0.990557037,36.8813913,21.58123869,11.37796497,7.722749233,0.999006645,1
1XH7_A,cidi,0.997,,0.423580945,0.926148713,0.992671434,41.71245084,26.47631044,11.30919552,7.680996895,0.999330547,1
1XH8_A,cidi,1,,0.411153316,0.902963102,0.981630951,38.42650637,25.9914027,11.22355366,7.758392811,0.998068571,1
1XH9_A,cidi,0.999,,0.400191396,0.886183381,0.984204368,33.04176276,19.61855028,11.24316597,7.655456066,0.996336759,1
1XHA_A,cidi,1,,0.40106082,0.899044454,0.989962213,33.8464077,20.95277504,11.32778168,7.648890495,0.999770619,1
1XJD_A,cidi,1,,0.930004418,0.935404658,0.995690805,22.65323216,27.05885245,10.8586359,7.380943775,0.998530536,1
1XO2_B,cidi,1,,0.899998188,0.904012978,0.962077062,26.87364285,17.01222468,11.55260086,7.622988701,0.982090396,1
1XQZ_A,cidi,1,,0.950222611,0.907778859,0.96682129,27.27469824,16.29906134,11.00786495,7.996826649,0.976793777,1
1XR1_A,cidi,1,,0.946081519,0.91069144,0.971960397,28.5088774,16.78312821,11.15834904,7.96784687,0.979661987,1
1XWS_A,cidi,1,,0.938946962,0.902645528,0.970835972,34.71615298,22.49722783,11.39241505,8.058495522,0.970512835,1
1Y57_A,cidi,1,,0.874429643,0.924195111,0.977329482,50.04304968,10.67815577,10.73548603,7.651042938,0.993872441,1
1Y6A_A,other,0.84,,-0.142900825,-0.423342496,0.993104894,28.10852865,38.66358653,10.126647,8.851839066,0.998540609,2
1Y8Y_A,codi,1,,0.264981687,0.433275312,0.158406891,147.143712,115.5653095,16.25931931,12.79443932,0.024185994,1
1Y91_A,codi,0.999,,0.643031597,0.655255079,0.183348049,158.7250868,133.3385609,15.82692623,13.15816307,0.109965932,1
1YDR_E,cidi,1,,0.932544529,0.90900892,0.988954885,38.78904362,20.25525245,11.62257957,7.890645504,0.998825471,1
1YDS_E,cidi,0.997,,0.31451273,0.907057583,0.988635968,38.64088287,20.71747484,11.52799797,8.004741669,0.998467146,1
1YDT_E,cidi,0.997,,0.92568773,0.905988753,0.993217072,32.33627771,31.39110172,11.4576416,7.981861115,0.999221258,1
1YHS_A,cidi,1,,0.95257479,0.905934989,0.978161735,32.61937293,23.73870867,11.13834953,8.121774673,0.975065795,1
1YHV_A,cidi,1,,0.943853796,0.927340627,0.977954286,35.84768336,12.89555066,12.99738312,7.951278687,0.996215165,1
1YHW_A,cidi,1,,0.948247373,0.923445463,0.982480665,46.03334006,14.97063809,12.97462559,7.880111217,0.997613449,1
1YI3_A,cidi,1,,0.919698775,0.899563193,0.989777201,44.07051685,28.21978519,10.64528656,7.212094784,0.974386648,1
1YI4_A,cidi,1,,0.953742921,0.895163119,0.972055285,31.5890745,22.90898843,11.31579113,7.887374878,0.973512156,1
1YKR_A,codi,0.999,,0.354431063,0.44438386,0.125097097,120.5783207,100.570489,16.18231392,12.96349335,0.070419072,1
1YM7_A,cidi,0.999,,0.787814498,0.911770701,0.932412102,43.23329652,25.23413581,11.42670727,7.654816151,0.952647679,1
1YQJ_A,cidi,0.934,,0.836331666,0.792437971,0.996526561,6.601475492,55.37256361,12.33122253,9.61214447,0.982053293,1
1YRP_A,cidi,1,,0.955332637,0.935997307,0.995077251,33.2424607,18.78831964,11.76970482,8.782129288,0.999140025,1
1YVJ_A,cidi,0.956,,0.944673181,0.913488448,0.950206406,56.74691524,4.619934757,10.99749565,9.373843193,0.967193889,1
1YW2_A,other,0.775,,-0.184495792,0.655790627,0.997686594,5.334879665,64.19982071,11.6724844,8.134162903,0.996993713,2
1YWR_A,cidi,0.967,,0.404084802,0.653392792,0.989982893,4.853925223,56.29632681,11.61391258,8.346253395,0.993041844,1
1YWV_A,cidi,0.999,,0.931984305,0.910474002,0.971610636,29.9505255,27.50408583,11.35351372,7.889451504,0.969300778,1
1YXS_A,cidi,1,,0.947617173,0.915227473,0.966581235,27.99863926,28.13318908,11.37312222,7.918667793,0.966948913,1
1YXT_A,cidi,1,,0.943471014,0.924601853,0.958969544,37.9915995,17.27400549,10.89082623,7.636414528,0.971822395,1
1YXU_A,cidi,1,,0.922562182,0.905155897,0.971136904,31.62941414,27.02460198,11.11769009,8.009739876,0.97101694,1
1YXV_A,cidi,1,,0.937405944,0.90677464,0.97196267,28.55784617,24.39612729,11.41166496,7.811205387,0.971050816,1
1YXX_A,cidi,1,,0.928275764,0.91617614,0.985419231,42.18049775,21.85940889,11.39445686,8.028059959,0.978076478,1
1Z57_A,cidi,1,,0.919343829,0.940781057,0.91622494,23.60360116,22.81150025,11.24914646,7.432193756,0.945038758,1
1Z5M_A,cidi,1,,0.892802417,0.915776372,0.994561498,29.52125043,25.00530775,11.66489887,7.970832348,0.988263777,1
1Z9X_A,cidi,0.999,,0.889865398,0.889421821,0.997056944,44.03131846,9.717363549,11.63626289,9.026802063,0.985383068,1
1ZLT_A,cidi,1,,0.923089027,0.935714245,0.966046888,25.36655824,22.19348251,11.22105503,7.933251858,0.989607472,1
1ZOE_A,cidi,0.998,,0.901185215,0.933606207,0.99840565,36.52743553,29.60792314,12.40052128,8.984349251,0.994835247,1
1ZOG_A,cidi,1,,0.920978189,0.928269744,0.991775656,17.0525265,19.33617559,12.17445183,8.299020767,0.998109728,1
1ZOH_A,cidi,0.999,,0.395396858,0.931452453,0.998152998,22.33822113,25.18733453,12.54382801,8.737627983,0.996466513,1
1ZWS_A,cidi,0.976,,0.920068085,0.909649432,0.995739673,16.237702,22.17802198,11.8804388,9.308629036,0.981174192,1
1ZXE_A,codi,0.971,,0.836006761,0.770108759,0.392635955,90.04720887,75.91411717,14.55202579,13.384902,0.557959859,1
1ZY4_A,codi,0.977,,0.259325743,0.781648636,0.342972733,119.713624,83.95512311,14.23584175,13.0157547,0.524207186,1
1ZY5_A,codi,0.988,,0.687479079,0.780609667,0.330227084,130.3723831,89.46381918,14.36252499,13.04998589,0.512829615,1
1ZYC_A,codi,0.981,,0.315961659,0.75840205,0.359386601,98.90579689,77.39654356,14.46073723,13.31544209,0.516942275,1
1ZYD_A,codi,0.989,,0.792766511,0.748011887,0.436208375,115.1501261,79.69219355,14.48071194,13.12510014,0.604641106,1
1ZYJ_A,cidi,0.965,,0.301334947,0.717214346,0.999536109,23.6945158,25.21245569,11.60817909,8.563698769,0.992487081,1
1ZYS_A,cidi,1,,0.943263173,0.93153739,0.980278498,35.16857081,37.95999403,11.56676292,8.58088398,0.997263552,1
1ZZ2_A,cidi,0.789,,0.235103965,0.700671375,0.998217577,41.77020401,17.67990575,11.22105789,8.568132401,0.99724525,1
1ZZL_A,cidi,0.962,,0.307430625,0.671735942,0.997039225,28.62900428,37.76308574,11.70611191,8.629369736,0.992392644,1
2A0C_X,codi,0.997,,0.206116274,0.48852095,-0.076223735,102.3854051,98.09775721,16.17618942,13.06927204,-0.177172957,1
2A19_B,cidi,1,,0.928010583,0.927537084,0.99683169,34.96520434,8.48527598,10.90324974,8.15602684,0.998833997,1
2A1A_B,cidi,1,,0.916336536,0.930179298,0.969438382,23.02016126,24.55815926,11.17046928,7.984357357,0.992585845,1
2A27_A,cidi,1,,0.92652452,0.909544051,0.997176164,56.15072238,6.713487581,11.9131546,8.701676369,0.981901998,1
2A2A_A,cidi,0.998,,0.898194134,0.905207455,0.997921245,47.78383119,8.93928689,11.6702261,8.977205276,0.985302437,1
2A4L_A,codi,1,,0.297616541,0.50672251,-0.002422652,130.3378516,117.7882934,16.14256477,12.75597668,-0.051186823,1
2AC3_A,cido,0.978,,-0.553435445,-0.641569078,0.98347956,38.84503578,51.18911764,11.89818192,10.18573093,0.993662533,0
2AC5_A,cidi,0.969,,0.879353046,0.777534246,0.995517319,22.4871876,34.94883672,11.95072269,9.287838936,0.994388443,1
2ACX_A,cidi,1,,0.926386654,0.900121272,0.984414936,33.9668009,10.88783689,11.81353569,8.188261986,0.994992369,1
2AUH_A,cidi,0.998,,0.935009956,0.926671803,0.868483885,22.87383373,15.69602827,11.01373196,6.726801395,0.92477085,1
2AYP_A,cidi,1,,0.903459013,0.898790836,0.996786328,31.02941826,16.93051233,11.39989471,8.995480537,0.998289838,1
2B1P_A,cidi,0.96,,0.803969681,0.551528752,0.854467085,42.07142292,19.3000632,12.81026173,7.021469116,0.903493569,1
2B4S_B,cidi,0.748,,0.957777917,0.918428719,0.773112432,33.54304685,13.41652791,10.6261034,7.546106815,0.8593493,1
2B52_A,codi,0.991,,0.81953752,0.785762668,0.043541101,135.6979286,123.3198379,16.37007332,14.15385437,-0.062619179,1
2B53_A,codi,0.999,,0.259755552,0.476200491,-0.030995178,138.1970459,118.0361489,16.43032646,12.98786449,-0.111514208,1
2B54_A,codi,0.999,,0.219090626,0.474078566,-0.02474423,139.5092628,118.3973709,16.31275177,12.98910427,-0.114171715,1
2B55_A,codi,0.984,,0.841380477,0.797986209,-0.015798901,136.356681,128.7666737,16.25699615,14.52285099,-0.08468973,1
2B9F_A,cidi,1,,0.774613023,0.931721389,0.984985229,32.00430901,14.30247775,11.21980572,6.608686924,0.996189502,1
2B9H_A,cidi,1,,0.783868551,0.9370718,0.988633941,25.58738812,17.16254028,11.19100285,6.704099178,0.9969788,1
2B9I_A,cidi,0.999,,0.809317648,0.937219381,0.988466024,32.53985753,16.38877934,11.31821537,6.682803631,0.996920558,1
2B9J_A,cidi,0.999,,0.783272386,0.939326525,0.987686813,30.08599111,16.75194902,11.32862663,6.727678299,0.995975729,1
2BAK_A,cido,0.997,,-0.782465339,-0.802340269,0.989555806,28.73226158,30.63320479,11.84609032,10.01179695,0.9849834,0
2BAL_A,cidi,0.803,,0.220399886,0.658943713,0.99765537,15.9036274,48.29219038,11.45222187,8.462971687,0.997265823,1
2BAQ_A,cidi,0.77,,0.141056046,0.84327805,0.992554871,19.42229857,49.39766134,11.02847385,7.903655529,0.991995249,1
2BCJ_A,cidi,0.977,,0.870801508,0.871605396,0.929696675,29.71601173,14.34663214,11.23149014,7.827353477,0.951980316,1
2BDW_A,cidi,0.948,,0.926304877,0.922793567,0.990930613,36.05457718,26.70454278,11.76702976,9.857419968,0.96912086,1
2BFX_A,cidi,0.992,,0.957220733,0.912057281,0.882397678,55.87737078,37.86446398,13.23726082,8.485812187,0.95759165,1
2BFY_A,cidi,1,,0.954517901,0.925156951,0.964656099,35.71059466,25.02855519,12.99423981,7.967066765,0.987055839,1
2BHE_A,codi,0.994,,0.784464359,0.796889603,-0.076915575,136.8619962,114.4545799,16.10013199,13.53364658,0.127007372,1
2BHH_A,codi,0.981,,0.868410766,0.721120238,0.140523256,134.6360297,109.9174918,16.63179016,13.0327673,0.005640352,1
2BIK_B,cidi,1,,0.939353764,0.905950963,0.968934455,33.44451961,24.20926794,11.32573032,8.116873741,0.969037406,1
2BIL_B,cidi,1,,0.928247035,0.905597925,0.980811803,39.27466339,25.77085362,11.30645084,8.24625206,0.974160746,1
2BIY_A,cidi,0.999,,0.870375395,0.927250028,0.985814498,30.36948065,25.32146856,11.30085659,7.243816853,0.985632849,1
2BKZ_A,cidi,0.999,,0.883530617,0.909610748,0.940194166,30.13290473,17.01029005,11.40566349,7.181093693,0.959057882,1
2BMC_A,other,0.788,,0.149098948,0.136965632,0.596038346,89.36527231,44.30211478,14.68883038,9.833776474,0.740984298,2
2BPM_A,cidi,1,,0.916924775,0.918269098,0.963846783,32.2851362,17.50046014,11.52092266,7.820306778,0.977964122,1
2BR1_A,cidi,0.998,,0.929345429,0.93218106,0.986502861,27.30058235,26.64092342,11.53283596,7.968046665,0.995107467,1
2BRB_A,cidi,1,,0.903742135,0.925981522,0.985331691,41.78999706,19.68985754,11.39339828,8.093317032,0.996998183,1
2BRG_A,cidi,1,,0.873259068,0.940041959,0.986168985,32.43037636,25.65122344,11.6010704,8.045345306,0.996433206,1
2BRH_A,cidi,1,,0.889872253,0.921074331,0.985929537,31.62073791,14.69740629,11.66120148,8.05828476,0.994969332,1
2BRM_A,cidi,1,,0.920208156,0.928055882,0.986058216,29.75542212,13.18179695,11.49380398,8.208558083,0.997024502,1
2BRN_A,cidi,1,,0.865048349,0.930912018,0.986757443,29.48799014,21.40926194,11.258111,7.954097748,0.997011463,1
2BRO_A,cidi,1,,0.901811242,0.932406008,0.990062572,23.08027301,27.75567611,11.49803734,8.002175331,0.996971555,1
2BTR_A,codi,0.996,,0.281254649,0.51588124,0.087536591,156.4793087,131.7445496,15.94296932,12.74036217,0.27690714,1
2BTS_A,codi,0.995,,0.742165685,0.775186718,-0.098433537,150.3002475,141.7333442,16.61366081,13.44153214,-0.080941581,1
2BVA_A,cidi,0.997,,0.477604866,0.900669158,0.87327087,33.44180998,28.68823282,12.82984066,8.859271049,0.91377123,1
2BZH_B,cidi,1,,0.949925721,0.90342319,0.966560976,32.51297354,24.44593968,11.33918381,8.301550865,0.964726715,1
2BZI_B,cidi,1,,0.947321892,0.905438006,0.941020744,31.0623354,20.10896663,11.46087742,7.983598709,0.953763299,1
2BZK_B,cidi,1,,0.92357558,0.908552945,0.97815815,29.73664693,29.33534346,11.3184166,8.051177025,0.977026132,1
2C0I_A,codi,0.918,,0.337703556,0.297001362,0.585664089,114.0363614,70.08869704,15.0343771,11.71116829,0.470659038,1
2C0O_A,codi,0.912,,0.321275353,0.308480829,0.54158127,104.3800212,67.75971198,15.01111221,11.89257145,0.413078462,1
2C0T_A,codi,0.902,,0.280289024,0.26340878,0.550065787,99.98510758,62.88906347,15.00261879,11.66246986,0.425965004,1
2C1A_A,cidi,1,,0.447318137,0.885902464,0.982696843,38.56953795,18.02529103,11.58987713,8.173703194,0.997318338,1
2C1B_A,cidi,1,,0.923235118,0.894334793,0.979308556,33.97013013,20.31551305,11.47415066,7.732305527,0.993963277,1
2C30_A,cidi,0.961,,0.330210328,0.911415458,0.864557233,53.71712009,8.16050664,13.19205093,9.315630913,0.901744455,1
2C3I_B,cidi,1,,0.937380552,0.920505762,0.926917092,38.45047702,19.81218365,11.23321342,7.711894512,0.937728774,1
2C3J_A,cidi,0.999,,0.921102881,0.925327778,0.983364031,33.19473884,29.17915905,11.31058502,7.987097263,0.994153031,1
2C3K_A,cidi,1,,0.929383099,0.912902951,0.993378743,42.34771861,29.03538324,11.22354794,8.373041153,0.99799316,1
2C3L_A,cidi,1,,0.935645103,0.935543478,0.991674648,41.46225316,35.57630694,11.48711872,8.148846626,0.998745386,1
2C4G_A,cidi,1,,0.882441759,0.909779608,0.948131395,38.33505064,14.788983,11.88797951,7.433992863,0.970991146,1
2C5N_A,cidi,0.999,,0.921738029,0.914620519,0.937762565,30.42599511,12.36885005,11.35688782,7.000488281,0.955957464,1
