V1,V2,weight,V4
PFQ,KJQ,2.3832,ci-in
KJV,KJQ,2.2998,ci-in
PFP,KJQ,2.0826,ci-in
LIF,KJQ,1.5846,ci-in
WPH,KJQ,1.4208,ci-in
YPH,KJQ,1.4106,ci-in
KJV,KJR,2.532,ci-in
PFQ,KJR,2.1132,ci-in
PFP,KJR,1.9446,ci-in
LIF,KJR,1.6554,ci-in
WPH,KJR,1.5174,ci-in
YPH,KJR,1.4754,ci-in
PFQ,KJV,1.9782,ci-in
PFP,KJV,1.8714,ci-in
WPH,KJV,1.6584,ci-in
LIF,KJV,1.5438,ci-in
YPH,KJV,1.4976,ci-in
UNX,K,1.3998,ci-in
QUE,KMP,2.6544,ci-in
MRI,KMP,2.5896,ci-in
MYC,KMP,2.604,ci-in
MYU,KMP,2.3232,ci-in
NRA,KMP,1.893,ci-in
LU2,KMP,2.1192,ci-in
SL0,KMP,1.7856,ci-in
MYF,KMP,2.0976,ci-in
QCT,KMP,1.7952,ci-in
REF,KMP,1.4412,ci-in
TIY,KMP,1.4142,ci-in
P38,KQ7,1.6542,ci-out
P39,KQ7,1.5066,ci-out
R4L,KQQ,1.5756,ci-in
S22,KQQ,1.386,ci-in
YY3,KQQ,1.4574,ci-in
R78,KQQ,1.5144,ci-in
KSK,KQQ,1.3944,ci-in
KSH,KQQ,1.4106,ci-in
VG8,KQQ,1.4526,ci-in
L1G,KQQ,1.4316,ci-in
L2G,KQQ,1.4214,ci-in
L3G,KQQ,1.3986,ci-in
SVE,KQQ,1.437,ci-in
KS4,KS1,1.9962,ci-in
L3G,KS1,1.6242,ci-in
L1G,KS1,1.6458,ci-in
PD3,KS1,1.5954,ci-in
UWB,KS1,1.7526,ci-in
L2G,KS1,1.6146,ci-in
PP1,KS1,1.7868,ci-in
UW3,KS1,1.503,ci-in
KS5,KS1,1.8582,ci-in
VSA,KS1,1.5198,ci-in
V68,KS1,1.6938,ci-in
VS0,KS1,1.5222,ci-in
UWA,KS1,1.6686,ci-in
VRZ,KS1,1.437,ci-in
UW9,KS1,1.614,ci-in
RXT,KS1,1.4376,ci-in
VSH,KS1,1.5552,ci-in
PD5,KS1,1.6104,ci-in
L1G,KS4,1.9026,nonspecific
L2G,KS4,1.8648,nonspecific
L3G,KS4,1.8708,nonspecific
VSH,KS4,1.9578,nonspecific
PP1,KS4,1.8636,nonspecific
UWB,KS4,1.8816,nonspecific
V68,KS4,1.8798,nonspecific
KS5,KS4,1.8186,nonspecific
UWA,KS4,1.8762,nonspecific
UW9,KS4,1.8036,nonspecific
PD3,KS4,1.4514,nonspecific
VSG,KS4,1.4358,nonspecific
VSF,KS4,1.4016,nonspecific
VSB,KS4,1.434,nonspecific
VSE,KS4,1.434,nonspecific
UW3,KS4,1.4628,nonspecific
PD5,KS4,1.6362,nonspecific
PD5,KS5,1.9956,nonspecific
VSH,KS5,1.8672,nonspecific
UWA,KS5,1.9416,nonspecific
UW9,KS5,1.8078,nonspecific
PP1,KS5,2.0862,nonspecific
V68,KS5,1.7916,nonspecific
VSP,KS5,1.4346,nonspecific
UWB,KS5,1.74,nonspecific
L1G,KS5,1.488,nonspecific
W9Z,KS5,1.4052,nonspecific
L2G,KS5,1.4634,nonspecific
L3G,KS5,1.4694,nonspecific
VGG,KS5,1.4856,nonspecific
STU,KSA,2.22,nonspecific
XDR,KSA,2.262,nonspecific
UCN,KSA,2.0034,nonspecific
UCM,KSA,1.7502,nonspecific
VIN,KSA,1.4034,nonspecific
KSE,KSC,2.3436,ci-in
KSK,KSC,2.1906,ci-in
KSH,KSC,2.037,ci-in
KZM,KSC,1.6728,ci-in
KZL,KSC,1.545,ci-in
PDY,KSC,1.4838,ci-in
KSK,KSE,2.6244,ci-in
KSH,KSE,2.0784,ci-in
KZL,KSE,1.8468,ci-in
KZM,KSE,1.7022,ci-in
UW1,KSE,1.3836,ci-in
KSL,KSF,2.262,ci-in
KSM,KSF,1.434,ci-in
KSK,KSH,2.1258,ci-in
KZM,KSH,1.8048,ci-in
KZL,KSH,1.6056,ci-in
KZI,KSH,1.3992,ci-in
R78,KSH,1.3812,ci-in
L1G,KSH,1.4202,ci-in
PDY,KSH,1.4112,ci-in
L2G,KSH,1.4184,ci-in
L3G,KSH,1.425,ci-in
R4L,KSH,1.3776,ci-in
SVE,KSH,1.4004,ci-in
KZL,KSK,1.7814,ci-in
KZM,KSK,1.7598,ci-in
KSM,KSL,1.503,ci-in
PDR,KSR,1.6542,ci-in
YPW,KVC,1.452,ci-in
KZM,KZI,1.6386,ci-in
P5C,KZI,1.6068,ci-in
S19,KZI,1.4112,ci-in
KZM,KZL,1.7706,ci-in
P5C,KZM,1.4586,ci-in
UW3,KZM,1.4316,ci-in
L2G,KZM,1.4352,ci-in
L1G,KZM,1.4232,ci-in
R4L,KZM,1.395,ci-in
L3G,KZM,1.4256,ci-in
SVE,KZM,1.41,ci-in
ZS2,KZQ,2.0154,ci-in
LZ7,KZQ,1.449,ci-in
L11,L09,1.3896,ci-out
N61,L09,1.5474,ci-out
SR8,L09,1.4154,ci-out
N58,L09,1.3914,ci-out
R39,L09,1.3806,ci-out
L0F,L0D,1.5972,ci-in
XIY,L0D,1.4052,ci-in
LZ8,L0F,1.4106,nonspecific
YIY,L10,2.1078,ci-out
MUH,L1E,1.3932,ci-out
L2G,L1G,2.8206,co-in
L3G,L1G,2.6664,co-in
VSH,L1G,1.8636,co-in
VSB,L1G,1.6386,co-in
VSE,L1G,1.6386,co-in
V68,L1G,1.7436,co-in
VSG,L1G,1.485,co-in
VS0,L1G,1.4394,co-in
R4L,L1G,1.6086,co-in
PD3,L1G,1.4304,co-in
PD5,L1G,1.5084,co-in
UWB,L1G,1.6128,co-in
PP1,L1G,1.4178,co-in
UWA,L1G,1.5372,co-in
S03,L1G,1.38,co-in
UW9,L1G,1.5846,co-in
R78,L1G,1.4754,co-in
VG8,L1G,1.41,co-in
SVE,L1G,1.5246,co-in
YY3,L1G,1.4124,co-in
UW3,L1G,1.4406,co-in
P39,L1G,1.4136,co-in
P48,L1G,1.4118,co-in
N53,L1G,1.4118,co-in
MH4,L1G,1.392,co-in
MT4,L1X,1.4292,ci-out
LHJ,L1X,1.4076,ci-out
SS3,L20,2.4462,ci-in
SS4,L20,2.2872,ci-in
SS5,L20,2.1114,ci-in
L3G,L2G,2.625,co-in
VSH,L2G,1.8432,co-in
VSB,L2G,1.539,co-in
VSE,L2G,1.539,co-in
V68,L2G,1.665,co-in
VS0,L2G,1.4142,co-in
PD3,L2G,1.407,co-in
PD5,L2G,1.4826,co-in
UWB,L2G,1.587,co-in
VSG,L2G,1.4106,co-in
R4L,L2G,1.5738,co-in
PP1,L2G,1.3944,co-in
UWA,L2G,1.4982,co-in
UW9,L2G,1.5624,co-in
VG8,L2G,1.3776,co-in
R78,L2G,1.4628,co-in
YY3,L2G,1.3848,co-in
UW3,L2G,1.4208,co-in
SVE,L2G,1.524,co-in
P39,L2G,1.4268,co-in
N53,L2G,1.4028,co-in
VSH,L3G,1.8402,co-in
VSF,L3G,1.4772,co-in
VSB,L3G,1.4592,co-in
VSE,L3G,1.4592,co-in
V68,L3G,1.6452,co-in
VS0,L3G,1.413,co-in
UWB,L3G,1.6104,co-in
VSG,L3G,1.4304,co-in
PD3,L3G,1.4046,co-in
PD5,L3G,1.4922,co-in
UWA,L3G,1.527,co-in
UW9,L3G,1.5624,co-in
PP1,L3G,1.3926,co-in
R4L,L3G,1.5192,co-in
S03,L3G,1.3956,co-in
VG8,L3G,1.4034,co-in
R78,L3G,1.3944,co-in
P39,L3G,1.4982,co-in
UW3,L3G,1.44,co-in
P38,L3G,1.4568,co-in
SVE,L3G,1.4742,co-in
R49,L51,2.664,ci-out
R48,L51,2.568,ci-out
SS6,L51,2.4552,ci-out
Z87,L51,1.9416,ci-out
R39,L51,1.8042,ci-out
Z83,L51,1.7478,ci-out
Z85,L51,1.6878,ci-out
Z84,L51,1.6914,ci-out
N58,L51,1.4562,ci-out
N61,L51,1.4316,ci-out
Z86,L51,1.5762,ci-out
YIW,L51,1.5984,ci-out
YIS,L51,1.4214,ci-out
LKG,L5G,1.746,co-in
W9Z,L5G,1.4484,co-in
R4L,L66,1.4028,nonspecific
WBI,L7A,2.2398,nonspecific
W2K,L7A,2.1678,nonspecific
L7O,L7A,1.6572,nonspecific
WBI,L7O,2.2422,nonspecific
W2K,L7O,2.0694,nonspecific
MR9,L7O,1.5738,nonspecific
O19,L7O,1.4016,nonspecific
MPZ,L7O,1.536,nonspecific
STI,L7O,1.539,nonspecific
P4O,L8I,1.4118,ci-in
LJF,L8V,1.4514,ci-out
L9N,L9M,2.4876,ci-in
SS4,L9M,1.4346,ci-in
SS3,L9M,1.4484,ci-in
TID,LCT,1.4328,ci-in
TAK,LDN,1.6044,ci-in
LY4,LG8,1.4208,ci-in
PDS,LG8,1.407,ci-in
OSV,LGF,1.4478,ci-in
P37,LHJ,2.2818,ci-in
NQB,LHJ,1.4904,ci-in
P66,LHJ,1.5762,ci-in
NK0,LHJ,1.4694,ci-in
SVE,LHJ,1.4322,ci-in
ZTX,LHL,1.3878,ci-in
RO6,LHL,1.6656,ci-in
WBT,LI2,2.1138,ci-out
LI3,LI2,2.2272,ci-out
WBT,LI3,2.0574,ci-out
QBB,LI3,1.3998,ci-out
SB4,LI9,1.5324,ci-in
PGJ,LI9,1.3872,ci-in
PFO,LI9,1.3794,ci-in
SVE,LI9,1.3884,ci-in
WXV,LIA,1.455,co-in
LIC,LIB,2.3922,ci-in
LIE,LID,1.7022,omega
PFP,LIF,1.8378,nonspecific
PD5,LIF,1.4634,nonspecific
WPH,LIF,1.512,nonspecific
PFQ,LIF,1.5936,nonspecific
YPH,LIF,1.4478,nonspecific
LL1,LIG,1.5642,co-in
MUH,LJE,1.9428,omega
RAJ,LJE,1.5222,omega
MR9,LJE,1.7622,omega
PRC,LJE,1.404,omega
NIL,LJE,1.4322,omega
LJF,LJE,1.6692,omega
MR9,LJF,1.4196,co-out
MMG,LKB,1.6188,ci-in
PRC,LKB,1.3914,ci-in
W9Z,LKG,1.497,co-in
LZ1,LL1,1.5402,ci-in
PY1,LL1,1.431,ci-in
LM4,LM3,2.5236,ci-in
VVT,LM3,1.5234,ci-in
MWL,LM3,1.6254,ci-in
VVT,LM4,1.5978,ci-in
MWL,LM4,1.6782,ci-in
XWW,LMM,1.539,ci-in
NG2,LQ5,1.6554,ci-out
XY3,LQ5,1.4724,ci-out
T74,LQQ,1.4316,ci-in
ZTX,LQQ,1.4646,ci-in
P48,LQQ,1.389,ci-in
R4L,LQQ,1.4688,ci-in
R78,LQQ,1.4046,ci-in
MH4,LQQ,1.3992,ci-in
XR1,LQQ,1.4778,ci-in
LS5,LS1,2.5002,co-in
LS4,LS1,2.2512,co-in
LS3,LS1,1.4724,co-in
LS5,LS3,1.4376,co-in
LS4,LS3,1.4688,co-in
LS5,LS4,2.1708,co-in
MEK,LSG,1.6728,co-in
V04,LSG,1.6518,co-in
MRA,LSG,1.446,co-in
MYF,LU2,2.6652,ci-in
QUE,LU2,2.3328,ci-in
MYC,LU2,2.1564,ci-in
NRA,LU2,1.8912,ci-in
MYU,LU2,2.0976,ci-in
QCT,LU2,1.7274,ci-in
MRI,LU2,1.9956,ci-in
SL0,LU2,1.4748,ci-in
REF,LU2,1.41,ci-in
PJC,LW4,2.175,ci-in
LY4,LW4,1.5174,ci-in
PDS,LW4,1.5576,ci-in
LYG,LWG,1.4502,ci-in
Q17,LWH,1.7652,ci-in
XBJ,LWH,1.6314,ci-in
PQA,LWJ,1.4598,ci-in
PQB,LWJ,1.4202,ci-in
OCG,LWJ,1.4058,ci-in
LYG,LXG,1.8234,ci-in
PDS,LY4,1.8,ci-in
PJC,LY4,1.455,ci-in
WUL,LYG,1.7646,ci-in
Z0W,LZ1,1.3824,co-in
Z19,LZ3,1.8168,co-in
SBC,LZ3,1.6674,co-in
U55,LZ4,1.8636,co-in
U32,LZ4,1.5342,co-in
ZZF,LZ4,1.5306,co-in
X44,LZ4,1.4418,co-in
X40,LZ4,1.4388,co-in
Z71,LZ4,1.398,co-in
Z67,LZ4,1.386,co-in
X42,LZ4,1.3956,co-in
X6B,LZ4,1.3848,co-in
LZ8,LZ5,1.596,co-in
LZ7,LZ5,1.5612,co-in
LZ9,LZ5,1.4592,co-in
LZ8,LZ7,2.421,co-in
LZ9,LZ7,2.3226,co-in
LZA,LZ7,1.6422,co-in
LZD,LZ7,1.5846,co-in
LZE,LZ7,1.5324,co-in
LZ9,LZ8,2.508,co-in
LZA,LZ8,1.6944,co-in
LZD,LZ8,1.6332,co-in
LZE,LZ8,1.5786,co-in
LZA,LZ9,2.0388,ci-in
LZD,LZ9,1.9524,ci-in
LZE,LZ9,1.6206,ci-in
LZD,LZA,2.6028,co-in
LZE,LZA,2.409,co-in
LZC,LZB,2.0088,co-in
P45,LZB,1.4022,co-in
LZM,LZB,1.4406,co-in
P44,LZC,1.437,co-in
NS9,LZC,1.557,co-in
YRZ,LZC,1.4844,co-in
LZE,LZD,2.1246,co-in
YDJ,LZD,1.5042,co-in
M02,M01,2.4762,ci-in
ZYU,M01,2.1294,ci-in
SIJ,M01,2.16,ci-in
QWI,M01,1.9884,ci-in
QNI,M01,2.1582,ci-in
ZYV,M01,1.9242,ci-in
XFE,M01,1.6248,ci-in
M03,M01,1.6566,ci-in
ZIP,M01,1.6086,ci-in
M04,M01,1.6602,ci-in
YM6,M01,1.551,ci-in
XM1,M01,1.4784,ci-in
YM5,M01,1.491,ci-in
X39,M01,1.5234,ci-in
ZYU,M02,2.196,ci-in
SIJ,M02,2.2296,ci-in
QWI,M02,2.0304,ci-in
QNI,M02,2.1048,ci-in
XFE,M02,1.8042,ci-in
ZIP,M02,1.5774,ci-in
ZYV,M02,1.848,ci-in
M03,M02,1.5084,ci-in
M04,M02,1.5168,ci-in
X39,M02,1.467,ci-in
YM6,M02,1.47,ci-in
XM1,M02,1.4136,ci-in
YM5,M02,1.4166,ci-in
M04,M03,2.3712,ci-in
X39,M03,2.0346,ci-in
XM1,M03,1.9026,ci-in
SIJ,M03,1.434,ci-in
ZYU,M03,1.3866,ci-in
QNI,M03,1.4046,ci-in
QWI,M03,1.5072,ci-in
MI1,M03,1.3956,ci-in
YM6,M03,1.4634,ci-in
WFE,M03,1.4196,ci-in
XFE,M03,1.4598,ci-in
X39,M04,2.097,ci-in
XM1,M04,1.9626,ci-in
SIJ,M04,1.4412,ci-in
QNI,M04,1.4274,ci-in
QWI,M04,1.4568,ci-in
MI1,M04,1.3956,ci-in
YM6,M04,1.4766,ci-in
YM5,M04,1.3932,ci-in
WFE,M04,1.404,ci-in
XFE,M04,1.4706,ci-in
X39,M05,2.118,ci-in
XM1,M05,1.884,ci-in
SIJ,M05,1.4742,ci-in
QNI,M05,1.3788,ci-in
QWI,M05,1.4754,ci-in
WFE,M05,1.3968,ci-in
YM6,M05,1.419,ci-in
XFE,M05,1.4868,ci-in
M0Z,M0Y,2.4726,co-in
QWS,M0Y,2.403,co-in
QWS,M0Z,2.7156,co-in
NBS,M33,2.31,ci-in
SGV,M33,1.719,ci-in
RFZ,M33,1.4592,ci-in
MEK,M3K,1.5624,co-in
V04,M3K,1.4088,co-in
YQY,M3K,1.4268,co-in
Q6W,M61,1.7526,ci-in
UN4,MBP,1.68,co-in
N69,MBP,1.5876,co-in
SZL,MBP,1.4286,co-in
N41,MBP,1.5054,co-in
NU6,MBP,1.467,co-in
N20,MBP,1.4874,co-in
PFF,MEA,1.7544,nonspecific
PTR,MEA,1.4388,nonspecific
V04,MEK,1.8558,co-in
MRA,MEK,2.0646,co-in
YQY,MEK,1.572,co-in
MFQ,MFP,3,co-in
QQ2,MFP,2.391,co-in
QQ2,MFQ,2.391,co-in
MHR,MFR,2.5014,ci-in
VAR,MFR,1.6434,ci-in
UNX,MG,1.3998,ci-in
P49,MH4,2.0094,ci-in
P48,MH4,2.244,ci-in
SVE,MH4,1.905,ci-in
STI,MH4,1.4064,ci-in
XR1,MH4,1.4634,ci-in
T6Q,MH4,1.5054,ci-in
ZTX,MH4,1.404,ci-in
T74,MH4,1.434,ci-in
TJF,MH4,1.3896,ci-in
MPY,MH4,1.3854,ci-in
P39,MH4,1.3776,ci-in
R4L,MH4,1.386,ci-in
MSE,MHO,1.5402,nonspecific
ORN,MHO,1.4172,nonspecific
UNK,MHO,1.4526,nonspecific
VAR,MHR,1.5504,ci-in
XM1,MI1,1.572,ci-in
X39,MI1,1.4628,ci-in
MNY,MIX,1.7976,ci-in
TXQ,MIX,1.4868,ci-in
P3Y,MMG,1.6392,nonspecific
VGK,MMG,1.3854,nonspecific
SX7,MMG,1.4394,nonspecific
VX3,MMG,1.4166,nonspecific
UNX,MN,1.3998,ci-in
TXQ,MNY,1.8546,ci-in
MRD,MPD,3,ci-in
P48,MPY,1.4058,co-in
SVE,MPY,1.4028,co-in
STI,MPZ,2.6418,ci-in
PRC,MPZ,1.8684,ci-in
NIL,MPZ,1.572,ci-in
O19,MPZ,1.4058,ci-in
NIL,MR9,1.4964,ci-out
NG2,MR9,1.4778,ci-out
STI,MR9,1.4286,ci-out
RAJ,MR9,1.4418,ci-out
SVE,MR9,1.4406,ci-out
V04,MRA,1.7628,co-in
YQY,MRA,1.5312,co-in
MYC,MRI,2.4528,ci-in
QUE,MRI,2.4432,ci-in
NRA,MRI,1.869,ci-in
MYU,MRI,2.1564,ci-in
MYF,MRI,2.0196,ci-in
QCT,MRI,1.7436,ci-in
SL0,MRI,1.6776,ci-in
REF,MRI,1.4496,ci-in
TIY,MRI,1.4082,ci-in
PTR,MS7,1.4406,ci-out
ORN,MSE,1.548,nonspecific
UNK,MSE,1.6794,nonspecific
MT4,MT3,2.1966,co-out
RAJ,MUH,2.1132,ci-out
PRC,MUH,1.782,ci-out
NIL,MUH,1.6212,ci-out
STI,MUH,1.5204,ci-out
NHJ,MUH,1.4928,ci-out
VVT,MWL,1.5828,ci-in
PEU,MXE,1.8804,ci-out
PG0,MXE,1.9266,ci-out
PEG,MXE,1.7652,ci-out
P6G,MXE,1.5186,ci-out
PG4,MXE,1.5186,ci-out
PGE,MXE,1.5186,ci-out
PE4,MXE,1.5042,ci-out
QUE,MYC,2.6988,ci-in
MYF,MYC,2.328,ci-in
MYU,MYC,2.4264,ci-in
NRA,MYC,1.9188,ci-in
QCT,MYC,1.8354,ci-in
SL0,MYC,1.6464,ci-in
REF,MYC,1.5264,ci-in
TIY,MYC,1.4436,ci-in
QUE,MYF,2.1828,ci-in
NRA,MYF,1.8696,ci-in
MYU,MYF,2.0148,ci-in
QCT,MYF,1.6038,ci-in
REF,MYF,1.4988,ci-in
SL0,MYF,1.4376,ci-in
TIY,MYF,1.3836,ci-in
OCE,MYR,2.4222,ci-in
QUE,MYU,2.6112,ci-in
QCT,MYU,1.8138,ci-in
NRA,MYU,1.7484,ci-in
TIY,MYU,1.5396,ci-in
REF,MYU,1.5168,ci-in
SL0,MYU,1.5408,ci-in
N15,N13,1.683,nonspecific
NIL,N17,1.449,ci-in
SR8,N17,1.3866,ci-in
N41,N20,2.5206,ci-in
NU6,N20,2.3538,ci-in
NU5,N20,2.0964,ci-in
N76,N20,2.1348,ci-in
ST8,N20,1.5672,ci-in
UN4,N20,1.7382,ci-in
N69,N20,1.7856,ci-in
NW1,N20,1.4202,ci-in
X36,N3F,1.3992,ci-in
NU6,N41,2.6604,ci-in
ST8,N41,1.9116,ci-in
N76,N41,2.1102,ci-in
NU5,N41,2.0238,ci-in
UN4,N41,1.7658,ci-in
N69,N41,1.7628,ci-in
NW1,N41,1.4556,ci-in
SQ9,N41,1.4058,ci-in
NK0,N4D,1.605,ci-in
OCG,N4D,1.488,ci-in
P39,N4D,1.3908,ci-in
P37,N4D,1.5978,ci-in
P66,N4D,1.5174,ci-in
R48,N4D,1.3956,ci-in
SS6,N4D,1.3932,ci-in
SVE,N53,1.4958,ci-in
R4L,N53,1.3848,ci-in
N61,N58,2.2932,ci-out
R39,N58,1.4082,ci-out
SR8,N58,1.4658,ci-out
Z87,N58,1.5072,ci-out
R49,N58,1.5156,ci-out
Z84,N58,1.3908,ci-out
P79,N58,1.5216,ci-out
Z83,N58,1.3836,ci-out
R48,N58,1.4214,ci-out
SS6,N58,1.4082,ci-out
SR8,N61,1.8984,ci-out
R39,N61,1.6056,ci-out
P79,N61,1.5504,ci-out
Z87,N61,1.4508,ci-out
R49,N61,1.4886,ci-out
Z84,N61,1.3908,ci-out
YIY,N61,1.4106,ci-out
R48,N61,1.392,ci-out
SS6,N61,1.38,ci-out
NW1,N69,1.611,co-in
SQ9,N69,1.5354,co-in
UN4,N69,1.7166,co-in
N76,N69,1.5822,co-in
NU6,N69,1.7196,co-in
NU5,N69,1.4424,co-in
NU6,N76,2.1978,ci-in
NU5,N76,2.127,ci-in
ST8,N76,1.413,ci-in
UN4,N76,1.572,ci-in
SQ9,N76,1.731,ci-in
PQC,N76,1.3902,ci-in
UNX,NA,1.3998,nonspecific
OLO,NBS,1.3788,co-in
SGV,NBS,1.5894,co-in
RRC,NBS,1.392,co-in
RFZ,NBS,1.4124,co-in
QBB,NF5,2.169,ci-in
XY3,NG2,1.671,ci-out
NG7,NG2,1.6674,ci-out
XY3,NG7,1.5096,ci-out
NM8,NG7,1.4826,ci-out
SVE,NG7,1.395,ci-out
NH3,NH2,1.6002,nonspecific
NHU,NHI,1.9032,ci-in
NHJ,NHI,1.8924,ci-in
S91,NHI,1.4778,ci-in
NHU,NHJ,2.0418,ci-in
STJ,NHJ,1.5612,ci-in
Q7M,NHJ,1.401,ci-in
S91,NHJ,1.584,ci-in
NIL,NHJ,1.4208,ci-in
P5C,NHJ,1.3866,ci-in
X76,NHU,1.41,ci-in
S91,NHU,1.5804,ci-in
PRC,NIL,1.833,ci-out
STI,NIL,1.7574,ci-out
RAJ,NIL,1.6662,ci-out
UNX,NI,1.3998,ci-in
VM1,NIO,1.404,ci-in
XIZ,NIO,1.4274,ci-in
P38,NK0,1.8534,ci-in
P39,NK0,1.902,ci-in
P37,NK0,1.6092,ci-in
P66,NK0,1.488,ci-in
YDI,NM7,2.0664,ci-in
YDK,NM7,1.8258,ci-in
ORN,NMM,1.767,ci-in
UNK,NMM,1.3818,ci-in
RRC,NNN,1.7442,ci-in
NS9,NNN,1.8252,ci-in
RC8,NNN,1.6002,ci-in
SLQ,NNN,1.6002,ci-in
P45,NNN,1.602,ci-in
P29,NNN,1.527,ci-in
P44,NNN,1.4568,ci-in
P55,NNN,1.3782,ci-in
QC0,NQB,2.1942,ci-in
P37,NQB,1.4736,ci-in
P40,NQB,1.3836,ci-in
R78,NQB,1.4094,ci-in
QUE,NRA,1.9224,nonspecific
QCT,NRA,1.5336,nonspecific
REF,NRA,1.6506,nonspecific
SL0,NRA,1.4076,nonspecific
TIY,NRA,1.5,nonspecific
SCJ,NS9,1.4424,co-in
SCZ,NS9,1.569,co-in
SCX,NS9,1.4352,co-in
RU9,NU3,1.848,ci-in
RU5,NU3,1.7208,ci-in
NU6,NU5,1.911,ci-in
ST8,NU5,1.3818,ci-in
UN4,NU5,1.5072,ci-in
SQ9,NU5,1.4736,ci-in
ST8,NU6,1.7208,co-in
UN4,NU6,1.7262,co-in
SQ9,NU6,1.425,co-in
NW1,NU6,1.4364,co-in
NVX,NVV,2.5956,ci-in
S3N,NVV,2.4,ci-in
S3N,NVX,2.418,ci-in
ST8,NW1,2.19,co-in
SQ9,NW1,1.4136,co-in
UN4,NW1,1.3818,co-in
ZAT,NXP,1.6536,ci-in
YIQ,NXP,1.809,ci-in
YCF,NXP,1.4082,ci-in
YIT,NXP,1.5366,ci-in
R78,NZF,1.38,ci-in
O22,O17,1.4034,ci-in
O38,O17,1.5066,ci-in
Z31,O1Z,2.2014,co-in
X36,O1Z,1.7868,co-in
X46,O1Z,1.6704,co-in
ZYS,O1Z,1.9734,co-in
X02,O1Z,1.8954,co-in
X3A,O1Z,1.6422,co-in
X44,O1Z,1.497,co-in
X42,O1Z,1.461,co-in
Z63,O1Z,1.7052,co-in
X35,O1Z,1.6992,co-in
X40,O1Z,1.395,co-in
Z60,O1Z,1.4868,co-in
ST8,O22,1.3788,ci-in
O43,O23,1.5186,ci-in
SCE,O23,1.44,ci-in
SCS,OCY,1.5318,ci-in
RQQ,ODH,1.9902,ci-in
VGH,OFG,1.5684,ci-in
T3M,OL2,2.4006,nonspecific
VGK,OL2,1.7514,nonspecific
VGM,OL2,1.4046,nonspecific
RRC,OLO,2.1642,nonspecific
RC8,OLO,1.9224,nonspecific
SLQ,OLO,1.9224,nonspecific
P01,OLO,1.5606,nonspecific
OLP,OLO,1.4208,nonspecific
PVB,OLO,1.4712,nonspecific
P01,OLP,1.6356,nonspecific
RRC,OLP,1.4904,nonspecific
PVB,OLP,1.4598,nonspecific
RC8,OLP,1.4376,nonspecific
SLQ,OLP,1.4376,nonspecific
UNK,ORN,1.8174,nonspecific
QMN,OSV,1.3926,ci-in
SVE,OSV,1.446,ci-in
Y3M,OSV,1.3794,ci-in
PVB,P01,2.484,ci-in
RRC,P01,1.9608,ci-in
RC8,P01,1.8498,ci-in
SLQ,P01,1.8498,ci-in
P06,P02,2.4162,co-in
XYW,P02,1.5384,co-in
P44,P04,1.5288,ci-in
P63,P04,1.5792,ci-in
P29,P04,1.5306,ci-in
XYW,P06,1.7598,co-in
T3E,P06,1.4268,co-in
P17,P16,2.4102,ci-out
T1Q,P16,1.6302,ci-out
XR1,P16,1.7322,ci-out
T1Q,P17,1.5264,omega
XR1,P17,1.7712,omega
P63,P19,1.8162,ci-in
P45,P19,1.6878,ci-in
P44,P19,1.6776,ci-in
P29,P19,1.5678,ci-in
P55,P19,1.5162,ci-in
YAM,P1E,1.434,omega
P45,P29,2.0124,ci-in
P44,P29,2.0892,ci-in
P63,P29,1.9032,ci-in
P55,P29,1.8558,ci-in
R39,P30,1.602,ci-out
SR8,P30,1.5834,ci-out
Q1A,P30,1.4262,ci-out
YPH,P30,1.4178,ci-out
P66,P37,1.7286,ci-in
SVE,P37,1.4754,ci-in
P39,P38,2.4198,omega
SX7,P3Y,1.5786,ci-in
Y3L,P41,1.4232,ci-in
ZC3,P41,1.419,ci-in
P45,P44,2.2404,ci-in
P63,P44,2.0076,ci-in
P55,P44,2.103,ci-in
P63,P45,2.0112,ci-in
P55,P45,1.9752,ci-in
P49,P48,1.8726,ci-in
ZTX,P48,1.443,ci-in
WXV,P48,1.419,ci-in
XR1,P48,1.4616,ci-in
SVE,P48,1.7754,ci-in
T74,P48,1.4544,ci-in
T6Q,P48,1.4862,ci-in
TJF,P48,1.395,ci-in
R4L,P48,1.4052,ci-in
SVE,P49,1.7628,ci-in
P6G,P4C,2.1798,ci-in
PG4,P4C,2.1798,ci-in
PGE,P4C,2.1798,ci-in
PEG,P4C,1.866,ci-in
PE4,P4C,1.9716,ci-in
PEU,P4C,1.9716,ci-in
PG0,P4C,1.911,ci-in
P4G,P4C,1.593,ci-in
UNK,P4E,1.3848,nonspecific
PE4,P4G,2.487,ci-in
P6G,P4G,2.0058,ci-in
PG4,P4G,2.0058,ci-in
PGE,P4G,2.0058,ci-in
PEU,P4G,2.0058,ci-in
PG0,P4G,1.9722,ci-in
PEG,P4G,1.6554,ci-in
P63,P55,1.8828,ci-in
S19,P5C,2.226,ci-in
S91,P5C,1.9254,ci-in
P78,P5K,2.634,ci-out
P7B,P5K,2.355,ci-out
P7A,P5K,2.0112,ci-out
P7C,P5K,1.92,ci-out
P79,P5K,1.4964,ci-out
PG4,P6G,3,ci-in
PGE,P6G,3,ci-in
PEG,P6G,2.5758,ci-in
PE4,P6G,2.5104,ci-in
PEU,P6G,2.5104,ci-in
PG0,P6G,2.439,ci-in
P79,P78,1.692,ci-out
