V1,V2,weight,V4
Metz_2011_3484,SB0,1.3734,omega
Metz_2011_3015,SB2,2.3052,ci-in
SB_202190,SB2,2.1396,ci-in
Metz_2011_3427,SB2,2.3868,ci-in
PD_169316,SB2,1.9926,ci-in
ML_3403,SB2,1.3722,ci-in
Metz_2011_3169,SB4,2.3796,ci-in
SB_239063,SB4,2.0058,ci-in
Metz_2011_1967,SB4,1.5534,ci-in
Metz_2011_3165,SB4,1.4994,ci-in
Metz_2011_1960,SB4,1.4202,ci-in
Metz_2011_1134,SB4,1.389,ci-in
SKF_86002,SB4,1.3998,ci-in
Metz_2011_1953,SB4,1.461,ci-in
Metz_2011_3484,SB4,1.6698,ci-in
Metz_2011_1976,SB4,1.4142,ci-in
Metz_2011_1956,SB4,1.3902,ci-in
Metz_2011_1992,SB4,1.3668,ci-in
Metz_2011_1980,SB4,1.3752,ci-in
Metz_2011_1948,SB4,1.3986,ci-in
Metz_2011_1974,SB4,1.356,ci-in
Metz_2011_1994,SB4,1.362,ci-in
SB_220025,SB5,2.2428,ci-in
SB_239063,SB5,1.7928,ci-in
Metz_2011_3169,SB5,1.809,ci-in
Metz_2011_1967,SB5,1.7058,ci-in
Metz_2011_3165,SB5,1.6182,ci-in
Metz_2011_2747,SB5,1.5456,ci-in
Metz_2011_1960,SB5,1.491,ci-in
Metz_2011_1134,SB5,1.428,ci-in
Metz_2011_2077,SB5,1.3548,ci-in
Metz_2011_1953,SB5,1.4634,ci-in
SKF_86002,SB5,1.4142,ci-in
Metz_2011_1976,SB5,1.4034,ci-in
Metz_2011_1956,SB5,1.437,ci-in
Metz_2011_1992,SB5,1.407,ci-in
Metz_2011_1980,SB5,1.4118,ci-in
Metz_2011_1948,SB5,1.4388,ci-in
Metz_2011_1974,SB5,1.3902,ci-in
Metz_2011_1994,SB5,1.3938,ci-in
Metz_2011_1982,SB5,1.3986,ci-in
Metz_2011_3167,SB5,1.3782,ci-in
Metz_2011_1961,SB5,1.3554,ci-in
Metz_2011_3484,SB5,1.4904,ci-in
Metz_2011_3165,SB6,2.2656,ci-in
Metz_2011_3167,SB6,1.9458,ci-in
SKF_86002,SB6,1.7256,ci-in
Metz_2011_2751,SB6,1.4142,ci-in
SB_220025,SB6,1.5678,ci-in
Metz_2011_1134,SB6,1.596,ci-in
SB_239063,SB6,1.4808,ci-in
Metz_2011_1967,SB6,1.3938,ci-in
Metz_2011_3015,SB6,1.545,ci-in
Metz_2011_3169,SB6,1.485,ci-in
Metz_2011_2747,SB6,1.4016,ci-in
SB_202190,SB6,1.437,ci-in
Metz_2011_3427,SB6,1.4412,ci-in
Metz_2011_2410,SC8,1.359,co-in
Metz_2011_2866,SC9,1.3518,co-in
Metz_2011_1967,SC9,1.356,co-in
Metz_2011_1169,SCJ,1.4154,co-in
Metz_2011_1190,SCJ,1.4772,co-in
Metz_2011_2410,SCJ,1.3602,co-in
Metz_2011_2410,SCQ,1.3578,co-in
Metz_2011_3849,SCX,1.506,co-in
Metz_2011_2462,SCX,1.3524,co-in
Metz_2011_1169,SCZ,1.4622,co-in
Metz_2011_3849,SCZ,1.5078,co-in
Metz_2011_1190,SCZ,1.4004,co-in
Metz_2011_2458,SCZ,1.3992,co-in
Metz_2011_2462,SCZ,1.4034,co-in
Metz_2011_2840,SCZ,1.3554,co-in
Metz_2011_2461,SCZ,1.35,co-in
Metz_2011_3810,SGV,1.9092,ci-in
Metz_2011_2530,SGV,1.4538,ci-in
Metz_2011_3372,SGV,1.4088,ci-in
Metz_2011_2866,SIJ,1.35,ci-in
Metz_2011_1184,SJJ,1.5276,ci-in
Metz_2011_1188,SJJ,1.4478,ci-in
Metz_2011_1153,SJJ,1.4418,ci-in
Metz_2011_1143,SJJ,1.38,ci-in
Metz_2011_2751,SK8,1.5972,nonspecific
Metz_2011_3015,SK8,1.4562,nonspecific
Metz_2011_3165,SK8,1.6896,nonspecific
SB_202190,SK8,1.3704,nonspecific
Metz_2011_3427,SK8,1.4292,nonspecific
SB_220025,SK8,1.3998,nonspecific
Metz_2011_1134,SK8,1.374,nonspecific
Metz_2011_3167,SK8,1.4328,nonspecific
Metz_2011_3212,SL0,1.482,nonspecific
Quercetagetin,SL0,1.5408,nonspecific
Metz_2011_3214,SL0,1.4958,nonspecific
Metz_2011_2869,SLQ,2.613,ci-in
Roscovitine,SLQ,2.613,ci-in
Metz_2011_2868,SLQ,2.2368,ci-in
Purvalanol_A,SLQ,1.8498,ci-in
Purvalanol_B,SLQ,1.7388,ci-in
WZ3105,SLQ,1.5306,ci-in
Metz_2011_3848,SM6,1.3566,ci-in
NU6140,SQ9,1.3608,ci-in
PD_174265,SR2,2.3076,ci-in
PD_158780,SR2,1.7178,ci-in
ZG_10,SR2,1.4412,ci-in
XMD16_144,SR2,1.4076,ci-in
Metz_2011_1314,SR2,1.5288,ci-in
WHI_P154,SR2,1.461,ci-in
Tyrphostin_AG1478,SR2,1.3656,ci-in
Metz_2011_2867,SR2,1.524,ci-in
Quizartinib,SR8,1.5834,ci-out
Metz_2011_1852,SR8,1.4916,ci-out
Tivozanib,SR8,1.608,ci-out
Metz_2011_3522,SR8,1.4352,ci-out
Sorafenib_N_Oxide,SR8,1.3632,ci-out
Yang_2013_33,SR8,1.3614,ci-out
Metz_2011_2317,SR8,1.3614,ci-out
Metz_2011_2199,SR8,1.3728,ci-out
Metz_2011_3513,SS3,2.01,ci-in
Metz_2011_2489,SS3,1.6152,ci-in
Metz_2011_1746,SS3,1.7592,ci-in
Metz_2011_1901,SS3,1.4526,ci-in
Metz_2011_1895,SS3,1.5774,ci-in
Metz_2011_1896,SS3,1.569,ci-in
Metz_2011_1890,SS3,1.4694,ci-in
Metz_2011_2492_2503,SS3,1.3608,ci-in
Metz_2011_3513,SS4,1.932,ci-in
Metz_2011_1746,SS4,1.6476,ci-in
Metz_2011_2489,SS4,1.4448,ci-in
Metz_2011_1901,SS4,1.3926,ci-in
Metz_2011_1895,SS4,1.4856,ci-in
Metz_2011_1896,SS4,1.4796,ci-in
Metz_2011_1890,SS4,1.3704,ci-in
Metz_2011_3513,SS5,1.8672,ci-in
Metz_2011_1746,SS5,1.5072,ci-in
Metz_2011_1901,SS5,1.3764,ci-in
Metz_2011_2489,SS5,1.3956,ci-in
Metz_2011_1895,SS5,1.4358,ci-in
Metz_2011_1896,SS5,1.4262,ci-in
Metz_2011_2152,SS6,1.7682,ci-out
Metz_2011_2127,SS6,1.7388,ci-out
Metz_2011_2155,SS6,1.7532,ci-out
Metz_2011_2158,SS6,1.7076,ci-out
Metz_2011_2149,SS6,1.74,ci-out
Metz_2011_2157,SS6,1.728,ci-out
Metz_2011_2159,SS6,1.7268,ci-out
Metz_2011_2175,SS6,1.7748,ci-out
Metz_2011_2136,SS6,1.7418,ci-out
Metz_2011_2153,SS6,1.7418,ci-out
Metz_2011_2139,SS6,1.7322,ci-out
Metz_2011_2131,SS6,1.7208,ci-out
Metz_2011_2141,SS6,1.6998,ci-out
Metz_2011_2147,SS6,1.7142,ci-out
Metz_2011_2184,SS6,1.7148,ci-out
Metz_2011_2156,SS6,1.6812,ci-out
Metz_2011_2188,SS6,1.722,ci-out
Metz_2011_2163,SS6,1.5156,ci-out
Metz_2011_2178,SS6,1.4916,ci-out
Metz_2011_2144,SS6,1.509,ci-out
Metz_2011_2164,SS6,1.446,ci-out
Metz_2011_2165,SS6,1.4832,ci-out
Metz_2011_2138,SS6,1.4784,ci-out
Metz_2011_2166,SS6,1.4532,ci-out
Metz_2011_2148,SS6,1.4124,ci-out
Metz_2011_2177,SS6,1.4352,ci-out
Metz_2011_3519,SS6,1.3818,ci-out
NU6140,ST8,1.6236,ci-in
Metz_2011_2788,STJ,1.4874,ci-out
Metz_2011_2863,STJ,1.4028,ci-out
Orantinib,SU1,2.529,ci-in
Semaxanib,SU1,1.9746,ci-in
VEGF_Receptor_2_Kinase_Inhibitor_I,SU1,1.8588,ci-in
Metz_2011_2851,SU1,1.818,ci-in
VEGFR_Tyrosine_Kinase_Inhibitor_I,SU1,1.818,ci-in
Metz_2011_2845,SU1,1.6056,ci-in
SU4312,SU1,1.5012,ci-in
Metz_2011_2846,SU1,1.548,ci-in
Metz_2011_2847,SU1,1.6014,ci-in
VEGF_Receptor_2_Kinase_Inhibitor_II,SU1,1.5906,ci-in
SU6656,SU1,1.4352,ci-in
VEGF_Receptor_2_Kinase_Inhibitor_I,SU6,2.0796,co-in
Semaxanib,SU6,2.0352,co-in
SU4312,SU6,1.4892,co-in
Metz_2011_2851,SU6,1.7436,co-in
VEGFR_Tyrosine_Kinase_Inhibitor_I,SU6,1.7436,co-in
Metz_2011_2845,SU6,1.5258,co-in
SU14813,SU6,1.6452,co-in
Metz_2011_2846,SU6,1.4796,co-in
PHA_665752,SU6,1.4568,co-in
SU11274,SU6,1.422,co-in
Metz_2011_2847,SU6,1.554,co-in
VEGF_Receptor_2_Kinase_Inhibitor_II,SU6,1.6674,co-in
Miduturu_2011_B40,SVE,1.731,ci-in
Metz_2011_1306,SVE,1.8198,ci-in
Miduturu_2011_B05,SVE,1.707,ci-in
Miduturu_2011_B06,SVE,1.713,ci-in
Miduturu_2011_B39,SVE,1.683,ci-in
Miduturu_2011_B41,SVE,1.6878,ci-in
Miduturu_2011_B38,SVE,1.7856,ci-in
Miduturu_2011_B07,SVE,1.6854,ci-in
Miduturu_2011_B37,SVE,1.7082,ci-in
Miduturu_2011_B08,SVE,1.7178,ci-in
Metz_2011_1302,SVE,1.6578,ci-in
Miduturu_2011_B28,SVE,1.5738,ci-in
XMD11_50,SVE,1.608,ci-in
Miduturu_2011_B09,SVE,1.5564,ci-in
Miduturu_2011_B11,SVE,1.4496,ci-in
Miduturu_2011_B53,SVE,1.5912,ci-in
Miduturu_2011_B46,SVE,1.539,ci-in
Miduturu_2011_B49,SVE,1.4676,ci-in
Miduturu_2011_B36,SVE,1.4082,ci-in
Miduturu_2011_B13,SVE,1.431,ci-in
Miduturu_2011_B48,SVE,1.3812,ci-in
Miduturu_2011_B20,SVE,1.4964,ci-in
Miduturu_2011_B35,SVE,1.4268,ci-in
WH_4_025,SVE,1.503,ci-in
Miduturu_2011_B19,SVE,1.4688,ci-in
Miduturu_2011_B21,SVE,1.4988,ci-in
Miduturu_2011_B30,SVE,1.3914,ci-in
Miduturu_2011_B17,SVE,1.3884,ci-in
Miduturu_2011_B55,SVE,1.464,ci-in
Miduturu_2011_B60,SVE,1.3734,ci-in
Miduturu_2011_B31,SVE,1.3836,ci-in
Miduturu_2011_B15,SVE,1.3836,ci-in
Miduturu_2011_B45,SVE,1.4046,ci-in
Metz_2011_1769,SVE,1.3722,ci-in
Miduturu_2011_B03,SVE,1.3842,ci-in
Miduturu_2011_B12,SVE,1.3872,ci-in
Miduturu_2011_B25,SVE,1.5,ci-in
Miduturu_2011_B16,SVE,1.3896,ci-in
Miduturu_2011_B04,SVE,1.3788,ci-in
Miduturu_2011_B42,SVE,1.4022,ci-in
Miduturu_2011_B56,SVE,1.4694,ci-in
Miduturu_2011_B24,SVE,1.4826,ci-in
Miduturu_2011_B52,SVE,1.4904,ci-in
Miduturu_2011_B14,SVE,1.3914,ci-in
Miduturu_2011_B32,SVE,1.3794,ci-in
Miduturu_2011_B44,SVE,1.4022,ci-in
Miduturu_2011_B57,SVE,1.4394,ci-in
Miduturu_2011_B01,SVE,1.3734,ci-in
Miduturu_2011_B23,SVE,1.455,ci-in
Miduturu_2011_B02,SVE,1.3704,ci-in
Miduturu_2011_B58,SVE,1.4406,ci-in
Miduturu_2011_B51,SVE,1.3812,ci-in
Miduturu_2011_B10,SVE,1.4172,ci-in
Miduturu_2011_B33,SVE,1.389,ci-in
Metz_2011_3671,SVE,1.3596,ci-in
Metz_2011_2656,SVE,1.5096,ci-in
Miduturu_2011_B34,SVE,1.3524,ci-in
Metz_2011_3267,SVE,1.524,ci-in
Metz_2011_3843,SVE,1.362,ci-in
Metz_2011_1286,SVE,1.5114,ci-in
Miduturu_2011_B22,SVE,1.353,ci-in
Metz_2011_2073,SVE,1.3944,ci-in
Metz_2011_2020_2024,SVE,1.3968,ci-in
Metz_2011_2811,SVE,1.374,ci-in
Metz_2011_3823_3824,SVE,1.35,ci-in
Metz_2011_2047,SVE,1.3662,ci-in
PD_180970,T1Q,1.6218,co-in
PLX_4720,T1Q,1.4394,co-in
PD_173955,T1Q,1.5264,co-in
Metz_2011_3263,T1Q,1.5822,co-in
Vemurafenib,T1Q,1.5084,co-in
Metz_2011_3762,T1Q,1.4154,co-in
Metz_2011_3492,T28,1.3902,ci-in
Metz_2011_1327,T2A,1.3818,ci-in
Metz_2011_1312,T2A,1.5444,ci-in
Metz_2011_1326,T2A,1.5588,ci-in
Metz_2011_3062,T2A,1.5684,ci-in
Metz_2011_1201,T2A,1.3584,ci-in
Metz_2011_3048,T2A,1.3518,ci-in
Metz_2011_2411,T2A,1.5114,ci-in
Metz_2011_2412,T2A,1.4742,ci-in
Metz_2011_1408,T2A,1.3734,ci-in
Metz_2011_3161,T3E,1.4682,ci-in
Metz_2011_3160,T3E,1.5018,ci-in
Metz_2011_1202,T3E,1.3986,ci-in
Tyrphostin_AG1296,T3M,1.4154,nonspecific
Metz_2011_1326,T3M,1.353,nonspecific
Metz_2011_1318,T6Q,1.4028,ci-in
Miduturu_2011_B52,T6Q,1.3554,ci-in
Metz_2011_2656,T74,1.5816,ci-in
Metz_2011_2937,T74,1.3758,ci-in
Metz_2011_3823_3824,T74,1.4316,ci-in
Miduturu_2011_B54,T74,1.3944,ci-in
Miduturu_2011_B20,T74,1.3494,ci-in
Miduturu_2011_B25,T74,1.3608,ci-in
Miduturu_2011_B53,T74,1.3542,ci-in
WZ_4_49_8,T74,1.3584,ci-in
Metz_2011_3226,T77,1.4766,ci-in
Metz_2011_2538,T77,1.362,ci-in
Metz_2011_1525,T7Z,1.3512,ci-in
Metz_2011_1263,T95,1.4094,ci-in
WH_4_023,T95,1.4724,ci-in
WZ4002,T95,1.5222,ci-in
Metz_2011_2656,T95,1.3938,ci-in
Miduturu_2011_B15,T95,1.4694,ci-in
Miduturu_2011_B54,T95,1.4094,ci-in
Miduturu_2011_B46,T95,1.4982,ci-in
WH_4_025,T95,1.4562,ci-in
Miduturu_2011_B13,T95,1.3872,ci-in
Miduturu_2011_B49,T95,1.4214,ci-in
Miduturu_2011_B60,T95,1.3764,ci-in
Miduturu_2011_B48,T95,1.4196,ci-in
Miduturu_2011_B45,T95,1.38,ci-in
Miduturu_2011_B20,T95,1.371,ci-in
Metz_2011_3843,T95,1.3614,ci-in
Miduturu_2011_B19,T95,1.3674,ci-in
Miduturu_2011_B21,T95,1.3938,ci-in
Miduturu_2011_B23,T95,1.365,ci-in
Miduturu_2011_B25,T95,1.3608,ci-in
Miduturu_2011_B24,T95,1.3638,ci-in
Miduturu_2011_B55,T95,1.3734,ci-in
Miduturu_2011_B53,T95,1.3764,ci-in
Miduturu_2011_B56,T95,1.362,ci-in
Metz_2011_1318,T9N,1.4976,ci-in
VEGF_Receptor_2_Kinase_Inhibitor_IV,TAK,1.842,ci-in
Metz_2011_2465,TAK,1.629,ci-in
Metz_2011_3698,TC0,1.5348,co-in
Metz_2011_3697,TC0,1.4286,co-in
Quercetagetin,TIY,1.5396,co-in
Urich_2013_C1,TJF,1.356,ci-in
Metz_2011_3670,TJF,1.3632,ci-in
Metz_2011_1318,TJF,1.4016,ci-in
MK_2206,TQ1,1.3554,ci-in
PP3,TT4,1.35,ci-in
PLX_4720,TV4,1.686,co-in
Vemurafenib,TV4,1.6362,co-in
Metz_2011_2763,TZY,1.5852,ci-in
Metz_2011_2754,TZY,1.3608,ci-in
Metz_2011_2766,TZY,1.4364,ci-in
Metz_2011_2758,TZY,1.3752,ci-in
Metz_2011_2788,U55,1.4148,co-in
Metz_2011_1202,U55,1.3788,co-in
Metz_2011_3629,UCM,1.7706,ci-in
UCN_01,UCM,1.7394,ci-in
TTT_3002,UCM,1.7298,ci-in
PKC_412,UCM,1.6974,ci-in
PD_407824,UCM,1.416,ci-in
Metz_2011_3672,UCM,1.3608,ci-in
Metz_2011_3629,UCN,2.5482,ci-in
PKC_412,UCN,2.2416,ci-in
TTT_3002,UCN,1.9104,ci-in
SB_218078,UCN,1.7394,ci-in
NU6140,UN4,1.59,co-in
Metz_2011_2001,UW3,1.503,co-in
Metz_2011_2010,UW3,1.3614,co-in
Metz_2011_2020_2024,UW3,1.3674,co-in
Metz_2011_3267,UW3,1.4208,co-in
PP1,UW9,1.7166,co-in
PP2,UW9,1.6842,co-in
PP_242,UW9,1.6506,co-in
Metz_2011_2001,UW9,1.614,co-in
Metz_2011_2010,UW9,1.6092,co-in
Metz_2011_2044,UW9,1.5498,co-in
Metz_2011_2012,UW9,1.5486,co-in
Metz_2011_2043,UW9,1.5438,co-in
Metz_2011_2047,UW9,1.5252,co-in
Metz_2011_2527,UW9,1.4082,co-in
Metz_2011_2538,UW9,1.404,co-in
Metz_2011_2535,UW9,1.386,co-in
Metz_2011_3267,UW9,1.5624,co-in
Metz_2011_2539,UW9,1.4016,co-in
Metz_2011_2540,UW9,1.3806,co-in
Metz_2011_2020_2024,UW9,1.515,co-in
PP1,UWA,1.8402,co-in
PP2,UWA,1.806,co-in
PP_242,UWA,1.7208,co-in
Metz_2011_2001,UWA,1.6686,co-in
Metz_2011_2010,UWA,1.5972,co-in
Metz_2011_2044,UWA,1.5306,co-in
Metz_2011_2012,UWA,1.5282,co-in
Metz_2011_2043,UWA,1.527,co-in
Metz_2011_2047,UWA,1.4976,co-in
Metz_2011_3267,UWA,1.4982,co-in
Metz_2011_2527,UWA,1.3542,co-in
NM_PP1,UWA,1.3806,co-in
Metz_2011_2538,UWA,1.353,co-in
Metz_2011_2020_2024,UWA,1.4466,co-in
Metz_2011_2539,UWA,1.3608,co-in
Metz_2011_2001,UWB,1.7526,co-in
Metz_2011_2010,UWB,1.6452,co-in
PP1,UWB,1.674,co-in
Metz_2011_2530,UWB,1.4334,co-in
PP2,UWB,1.6506,co-in
Metz_2011_2044,UWB,1.6032,co-in
Metz_2011_2012,UWB,1.5924,co-in
Metz_2011_2043,UWB,1.59,co-in
Metz_2011_2047,UWB,1.56,co-in
Metz_2011_2535,UWB,1.4604,co-in
Metz_2011_2527,UWB,1.4412,co-in
Metz_2011_3267,UWB,1.587,co-in
Metz_2011_2538,UWB,1.4598,co-in
Metz_2011_2540,UWB,1.4682,co-in
PP_242,UWB,1.6002,co-in
Metz_2011_2020_2024,UWB,1.5528,co-in
Metz_2011_2539,UWB,1.47,co-in
Metz_2011_2030,UWB,1.3902,co-in
Metz_2011_3561,V04,1.8222,co-in
PD_0325901,V04,1.8048,co-in
PD_0325901_Cl,V04,1.6398,co-in
PD_0325901_Cl_R,V04,1.6398,co-in
PD_0325901_Cl_RS,V04,1.6398,co-in
PD_184352,V04,1.5846,co-in
PD_198306,V04,1.5522,co-in
Selumetinib,V04,1.5618,co-in
Metz_2011_3276,V25,1.3506,ci-in
Metz_2011_3819,V4Z,2.6496,ci-in
Metz_2011_2527,V68,1.5756,co-in
Metz_2011_2001,V68,1.6938,co-in
PP1,V68,1.695,co-in
PP2,V68,1.6686,co-in
Metz_2011_3267,V68,1.665,co-in
Metz_2011_2010,V68,1.6836,co-in
Metz_2011_2535,V68,1.4796,co-in
Metz_2011_2020_2024,V68,1.6176,co-in
Metz_2011_2530,V68,1.3788,co-in
Metz_2011_2044,V68,1.608,co-in
Metz_2011_2538,V68,1.4796,co-in
Metz_2011_2540,V68,1.4868,co-in
PP_242,V68,1.6122,co-in
Metz_2011_2012,V68,1.6116,co-in
Metz_2011_2043,V68,1.6128,co-in
Metz_2011_2047,V68,1.5798,co-in
Metz_2011_2539,V68,1.4904,co-in
Metz_2011_2077,VAR,1.3542,ci-in
TAE_684,VG8,1.761,ci-in
Miduturu_2011_B32,VG8,1.6878,ci-in
Miduturu_2011_B01,VG8,1.668,ci-in
Metz_2011_1212,VG8,1.887,ci-in
Miduturu_2011_B21,VG8,1.737,ci-in
Miduturu_2011_B02,VG8,1.6242,ci-in
XMD11_50,VG8,1.7286,ci-in
WZ_4_49_8,VG8,1.5294,ci-in
Miduturu_2011_B30,VG8,1.617,ci-in
Miduturu_2011_B20,VG8,1.7334,ci-in
Miduturu_2011_B03,VG8,1.5972,ci-in
Miduturu_2011_B12,VG8,1.5708,ci-in
Miduturu_2011_B35,VG8,1.593,ci-in
Miduturu_2011_B49,VG8,1.659,ci-in
WZ4002,VG8,1.4994,ci-in
Miduturu_2011_B44,VG8,1.5486,ci-in
Miduturu_2011_B55,VG8,1.5672,ci-in
Miduturu_2011_B25,VG8,1.7076,ci-in
Miduturu_2011_B53,VG8,1.7166,ci-in
Miduturu_2011_B31,VG8,1.5822,ci-in
Miduturu_2011_B10,VG8,1.5786,ci-in
Miduturu_2011_B15,VG8,1.533,ci-in
Miduturu_2011_B52,VG8,1.6332,ci-in
Miduturu_2011_B04,VG8,1.5534,ci-in
Miduturu_2011_B46,VG8,1.6584,ci-in
Miduturu_2011_B48,VG8,1.5918,ci-in
Miduturu_2011_B19,VG8,1.6782,ci-in
Miduturu_2011_B56,VG8,1.5462,ci-in
Miduturu_2011_B33,VG8,1.533,ci-in
Miduturu_2011_B34,VG8,1.539,ci-in
Metz_2011_1242,VG8,1.4406,ci-in
Miduturu_2011_B36,VG8,1.5516,ci-in
Miduturu_2011_B24,VG8,1.6626,ci-in
Miduturu_2011_B07,VG8,1.5486,ci-in
Metz_2011_1302,VG8,1.5096,ci-in
Miduturu_2011_B13,VG8,1.4982,ci-in
Miduturu_2011_B14,VG8,1.5,ci-in
Miduturu_2011_B17,VG8,1.4874,ci-in
Miduturu_2011_B05,VG8,1.5354,ci-in
Miduturu_2011_B11,VG8,1.5126,ci-in
Miduturu_2011_B16,VG8,1.476,ci-in
Miduturu_2011_B06,VG8,1.5354,ci-in
Miduturu_2011_B38,VG8,1.5426,ci-in
Metz_2011_1306,VG8,1.5072,ci-in
Miduturu_2011_B08,VG8,1.5426,ci-in
Metz_2011_1216,VG8,1.4148,ci-in
Miduturu_2011_B54,VG8,1.569,ci-in
Miduturu_2011_B57,VG8,1.4862,ci-in
Miduturu_2011_B09,VG8,1.5534,ci-in
Miduturu_2011_B40,VG8,1.4856,ci-in
Miduturu_2011_B39,VG8,1.4946,ci-in
Miduturu_2011_B58,VG8,1.476,ci-in
Miduturu_2011_B28,VG8,1.4796,ci-in
Miduturu_2011_B41,VG8,1.503,ci-in
Miduturu_2011_B45,VG8,1.4628,ci-in
Miduturu_2011_B37,VG8,1.494,ci-in
Miduturu_2011_B42,VG8,1.4448,ci-in
Miduturu_2011_B22,VG8,1.5474,ci-in
Miduturu_2011_B60,VG8,1.4382,ci-in
Miduturu_2011_B23,VG8,1.5978,ci-in
XMD14_99,VG8,1.4298,ci-in
Metz_2011_1263,VG8,1.422,ci-in
Miduturu_2011_B47,VG8,1.4106,ci-in
Metz_2011_2656,VG8,1.3968,ci-in
Metz_2011_3267,VG8,1.3776,ci-in
Miduturu_2011_B51,VG8,1.4292,ci-in
Metz_2011_1286,VG8,1.5552,ci-in
Metz_2011_3823_3824,VG8,1.3644,ci-in
WH_4_023,VG8,1.3506,ci-in
WH_4_025,VG8,1.3812,ci-in
NM_PP1,VGG,2.4252,ci-in
PP1,VGG,1.8408,ci-in
PP2,VGG,1.7058,ci-in
SHN_095,VGG,1.566,ci-in
PP_242,VGG,1.3728,ci-in
Metz_2011_2001,VGG,1.362,ci-in
Metz_2011_1144,VGM,1.3848,ci-in
Metz_2011_2976,VIN,1.386,co-in
Metz_2011_2990,VIN,1.3548,co-in
PKC_412,VIN,1.3662,co-in
Metz_2011_2993,VIN,1.3578,co-in
Metz_2011_3629,VIN,1.3524,co-in
Metz_2011_2774,VM1,1.353,ci-in
Metz_2011_2702,VM1,1.4796,ci-in
Metz_2011_2701,VM1,1.3686,ci-in
Metz_2011_2539,VRZ,1.9122,co-in
Metz_2011_2527,VRZ,1.8762,co-in
Metz_2011_2530,VRZ,1.8294,co-in
Metz_2011_2540,VRZ,1.8378,co-in
Metz_2011_2020_2024,VRZ,1.455,co-in
Metz_2011_2538,VRZ,1.6218,co-in
Metz_2011_2535,VRZ,1.5858,co-in
Metz_2011_2001,VRZ,1.437,co-in
Metz_2011_2527,VS0,1.9362,co-in
Metz_2011_2539,VS0,1.8768,co-in
Metz_2011_2530,VS0,1.8156,co-in
Metz_2011_2540,VS0,1.8,co-in
Metz_2011_2020_2024,VS0,1.5696,co-in
Metz_2011_2001,VS0,1.5222,co-in
Metz_2011_3267,VS0,1.4142,co-in
Metz_2011_2538,VS0,1.5972,co-in
Metz_2011_2535,VS0,1.5582,co-in
Metz_2011_2527,VSA,1.9722,omega
Metz_2011_2539,VSA,1.8852,omega
Metz_2011_2530,VSA,1.8312,omega
Metz_2011_2540,VSA,1.8114,omega
Metz_2011_2020_2024,VSA,1.467,omega
Metz_2011_2001,VSA,1.5198,omega
Metz_2011_2538,VSA,1.5762,omega
Metz_2011_2535,VSA,1.5438,omega
Metz_2011_2539,VSB,2.2812,co-in
Metz_2011_2530,VSB,2.0436,co-in
Metz_2011_2540,VSB,2.0484,co-in
Metz_2011_2538,VSB,1.9602,co-in
Metz_2011_2020_2024,VSB,1.515,co-in
Metz_2011_3267,VSB,1.539,co-in
Metz_2011_2535,VSB,1.8066,co-in
Metz_2011_2001,VSB,1.3548,co-in
Metz_2011_2539,VSE,2.2812,co-in
Metz_2011_2530,VSE,2.0436,co-in
Metz_2011_2540,VSE,2.0484,co-in
Metz_2011_2538,VSE,1.9602,co-in
Metz_2011_2020_2024,VSE,1.515,co-in
Metz_2011_3267,VSE,1.539,co-in
Metz_2011_2535,VSE,1.8066,co-in
Metz_2011_2001,VSE,1.3548,co-in
Metz_2011_2527,VSF,2.3748,co-in
Metz_2011_2530,VSF,2.4558,co-in
Metz_2011_2539,VSF,2.1078,co-in
Metz_2011_2540,VSF,2.0364,co-in
Metz_2011_2538,VSF,1.7694,co-in
Metz_2011_2535,VSF,1.7394,co-in
Metz_2011_2527,VSG,2.6736,co-in
Metz_2011_2530,VSG,2.121,co-in
Metz_2011_2539,VSG,2.1426,co-in
Metz_2011_2540,VSG,2.0652,co-in
Metz_2011_2538,VSG,1.8402,co-in
Metz_2011_2535,VSG,1.8042,co-in
Metz_2011_2020_2024,VSG,1.3776,co-in
Metz_2011_3267,VSG,1.4106,co-in
Metz_2011_3267,VSH,1.8432,co-in
PP_242,VSH,1.7622,co-in
PP1,VSH,1.7802,co-in
PP2,VSH,1.7442,co-in
Metz_2011_2020_2024,VSH,1.59,co-in
Metz_2011_2044,VSH,1.5726,co-in
Metz_2011_2047,VSH,1.5546,co-in
Metz_2011_2001,VSH,1.5552,co-in
Metz_2011_2811,VSH,1.3962,co-in
Metz_2011_2010,VSH,1.575,co-in
Metz_2011_2012,VSH,1.5324,co-in
Metz_2011_2043,VSH,1.53,co-in
Metz_2011_1414,VSH,1.3692,co-in
Metz_2011_1408,VSH,1.3734,co-in
PP_242,VSP,1.3962,ci-in
SHN_095,VSP,1.3608,ci-in
NM_PP1,VSP,1.8042,ci-in
SB_747651A,VUP,1.8528,ci-in
Metz_2011_3843,VUP,1.692,ci-in
Metz_2011_3834,VUP,1.752,ci-in
Metz_2011_2516_2517,VVQ,2.4636,ci-in
Metz_2011_2520,VVQ,2.3796,ci-in
Metz_2011_3726,VVQ,2.4354,ci-in
Metz_2011_3573,VVT,1.8606,omega
Metz_2011_3444,VVT,1.497,omega
Metz_2011_2077,VX1,1.4976,ci-in
Metz_2011_3342,VX2,2.385,ci-in
Metz_2011_3341,VX2,1.6752,ci-in
Metz_2011_2412,VX2,1.5108,ci-in
Metz_2011_2413,VX2,1.7352,ci-in
